episode,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,cum_reward
6,0.36000000000000004,-8.92549650572e-05,0.000920015138998,0.152517238146,0.0191909247237,0.00102575333486,0.0,-0.00135968337159,0.0150721095354,0.845753339382,0.197762041932,-0.0116226950836,0.0,450.906113608,449.438432653,446.876187601,453.292842913,0.507771255803
6,0.4200000000000001,-0.000190587175339,0.00230431448065,0.207448063832,0.0362045720241,6.28304873201,0.0,-0.00192660346602,0.032768360185,0.985122315027,0.323414773065,-0.0431540804409,0.0,451.397481872,448.845997202,444.789964852,455.020052458,0.86373771887
6,0.48000000000000015,-0.00609428979964,0.00663338363727,0.274611020754,0.350192575955,1.144127766,0.0,-0.339740290893,0.140447670248,1.18890194378,-1.06749914582,-2.72730184558,0.0,597.264269357,399.789546799,550.387757034,448.908639845,1.3563318867
6,0.5400000000000001,-0.045437321543,0.0182725070176,0.336781812016,0.392851970088,1.01776410722,0.0,-0.965633530183,0.253805497631,0.892879174674,-1.93038021096,-3.26504530702,0.0,474.018281874,421.079402047,470.457893013,395.793262971,2.00763592511
6,0.6000000000000002,-0.120674062987,0.0378331149187,0.382877645765,0.421011050831,0.912094093975,0.0,-1.53656984269,0.403396703625,0.649803018701,-2.92249213423,-4.06437223413,0.0,481.218358796,401.470704993,474.359067325,384.339053867,2.83398296154
6,0.6600000000000003,-0.228814773439,0.0672421475772,0.416326912316,0.326677078755,0.71975900665,0.0,-2.05564270504,0.57694455023,0.480048939996,-3.68329249913,-4.68499899442,0.0,480.88899796,410.22456197,469.632819275,394.074862464,3.84737600506
6,0.7200000000000003,-0.365374860683,0.106573872684,0.443228457329,0.135283887207,0.460337546871,0.0,-2.47567415218,0.723250319172,0.435881654237,-4.17036498289,-5.11234058662,0.0,480.976956392,421.364115018,465.522663329,408.476381974,5.06119405135
6,0.7800000000000004,-0.522684278028,0.15168439888,0.471542776018,6.1679403373,0.162056477645,0.0,-2.73927758768,0.756015710972,0.521150223187,-4.18774156357,-5.40761136085,0.0,480.686793745,427.960007838,456.893914991,436.546441968,6.49050864234
6,0.8400000000000004,-0.690649401862,0.19934570221,0.511475853047,0.96954442721,6.22840066997,0.0,-2.83004866863,0.973222377864,0.776891832832,-1.4177273163,-4.66406873343,0.0,484.818311915,513.226141497,407.201149492,597.346819347,8.15203961511
6,0.9000000000000005,-0.86604354167,0.279926678705,0.554006310224,1.26136327929,1.19194413078,0.0,-3.17846408613,1.6635846031,0.573308618869,-2.98324396902,-7.75038141151,0.0,634.805618541,381.53612589,555.88100391,437.187868805,10.0643251867
6,0.9600000000000005,-1.07732746618,0.389187093025,0.574184391294,1.08491203784,0.762981811722,0.0,-3.83925010196,2.01238401346,0.122825693873,-3.18208826729,-8.28162069914,0.0,529.53908619,424.846042641,478.8535404,453.661156307,12.2539585465
6,1.0200000000000005,-1.32174090366,0.525017284567,0.572610598738,0.915832235831,0.267095916337,0.0,-4.26580109284,2.53466724077,-0.144984363701,-2.8761011837,-8.44440999013,0.0,517.814874685,434.400440116,453.789860427,468.022794632,14.7439029326
6,1.0800000000000005,-1.58248550237,0.695976296912,0.56092653849,0.92291103808,6.0431418292,0.0,-4.36741280621,3.17243316299,-0.237677854233,-1.89718406717,-8.54091592433,0.0,522.146844406,442.41869776,445.878518098,513.613736221,17.5508754398
6,1.1400000000000006,-1.84093294147,0.90547211895,0.542098533091,1.18353840026,6.17552182979,0.0,-4.27165154648,3.82794636781,-0.417986419774,-3.45794994357,-10.5672217543,0.0,598.912565048,357.009733082,506.957350221,370.736008418,20.698699059
6,1.2000000000000006,-2.09491960258,1.15478483339,0.505821977309,1.52610522904,5.84040123722,0.0,-4.16691066672,4.48940620217,-0.830302876753,-5.33624482806,-11.9668672591,0.0,554.662141759,293.900245311,528.887943679,355.425752019,24.218907515
6,1.2600000000000007,-2.33381494616,1.44359947333,0.440284217875,1.21307175074,5.12423257723,0.0,-3.72987134108,5.09025251782,-1.33215775033,-5.61407952537,-11.9079699095,0.0,507.491707872,350.626854541,510.302968005,459.89529164,28.1454982292
6,1.3200000000000007,-2.53440294124,1.75748487471,0.345819564755,1.54277879925,4.62915156806,0.0,-2.94180615738,5.32011646799,-1.84331893143,-3.67637439017,-10.8271166563,0.0,475.403357232,418.787203411,458.125569394,571.74023868,32.5135105037
6,1.3800000000000008,-2.68482188982,2.0756722775,0.217883915379,2.76428730197,4.57120108783,0.0,-2.0703615392,5.2872579881,-2.41265785938,-0.795763787771,-9.010972271,0.0,434.620955199,468.964551277,440.063799604,629.09638833,37.3613183817
6,1.4400000000000008,-2.78319800191,2.38992681656,0.0529781521904,5.04099392343,5.89079844754,0.0,-1.27177058353,5.06600466073,-3.17633116342,2.87895464265,-5.73806995591,0.0,346.498850659,545.312877361,417.973226715,665.673628554,42.7260601935
6,1.5000000000000009,-2.86454048951,2.67706790838,0.0,3.47996816946,4.44182306687,0.0,-1.57554604219,4.4996705727,-3.4373712073,8.03916830795,-0.227289310411,0.0,265.202425861,674.540190747,382.3620431,738.308473828,48.6423413277
7,0.06,-4.25516250553e-05,4.23299555142e-05,0.0046337566473,0.0140274214721,0.0140911887953,0.0,-0.00270943495641,0.00269569015225,0.154439441852,0.236231359739,0.236876283484,0.0,440.969754475,460.127025696,447.510775383,466.349009157,0
7,0.12000000000000001,-0.000637370623445,0.000629760699333,0.0185761611962,0.045424881437,0.0468963024676,0.0,-0.020431423584,0.0200538933268,0.310122308256,0.503158079137,0.516126961852,0.0,439.305230647,461.990048971,447.195340912,468.538325809,0.00574413900644
7,0.18,-0.00312985337865,0.00304024805684,0.0419115391881,0.0956830687947,0.103667583545,0.0,-0.0685672014796,0.0655042935254,0.466965841936,0.79513449531,0.853958771259,0.0,437.474972838,465.159312904,447.807917099,471.322505147,0.0373372737909
7,0.23999999999999996,-0.00995141414068,0.00941893382093,0.0746766110598,0.172572773837,0.196022132588,0.0,-0.168611048122,0.155048719651,0.622836983717,1.15756664597,1.29393834271,0.0,433.891537653,470.405205185,449.130861531,478.463265266,0.116928288844
7,0.3,-0.025164928719,0.0230440346151,0.116531933142,0.289782018864,0.345373804884,0.0,-0.354451646719,0.310485606215,0.765703650375,1.63576918372,1.89212689643,0.0,428.595555521,478.999303172,451.449468683,490.22543506,0.26661046214
7,0.36000000000000004,-0.0554914451086,0.0486261394938,0.165702893009,0.474576363815,0.597373107584,0.0,-0.682635290721,0.556058754005,0.855295233023,2.29862962438,2.74476744552,0.0,419.107229949,492.339512264,455.606910297,509.137470802,0.508290043495
7,0.4200000000000001,-0.112177427056,0.0916798650795,0.215996577009,0.808221300351,1.07371096884,0.0,-1.24883126488,0.881340535926,0.771854018157,3.32289004288,4.05208700901,0.0,400.630655144,515.464812036,460.15605573,541.470484638,0.863349237015
7,0.48000000000000015,-0.212534175509,0.150073574025,0.250024533701,1.55940153517,2.16772752527,0.0,-2.11521943299,0.947530255,0.282820883475,5.08136338224,6.24932019846,0.0,361.324954431,559.813527334,466.617430061,600.799428337,1.35165863605
7,0.5400000000000001,-0.349373771265,0.188815635388,0.258489627925,3.87926794908,5.30829856115,0.0,-2.00994656789,0.485919745648,0.0855444964901,8.49297694499,10.2539702036,0.0,274.013055025,651.881443844,477.919605105,718.294371491,1.98824111789
7,0.6000000000000002,-0.454293449205,0.214620318396,0.223649103096,3.19606515955,1.40428896874,0.0,-1.4994110657,0.7087734428,-1.11534571665,13.9390347979,17.105599314,0.0,93.8569538671,818.106012579,503.342947932,870.740866668,2.7777926904
7,0.6600000000000003,-0.565077026796,0.266787957602,0.125288783287,2.18976844378,5.30232603192,0.0,-1.59249825461,0.937526020192,-2.19957606382,18.9972850937,21.1469695357,0.0,133.609238177,806.915172137,391.26453587,875.524267029,3.73774601222
7,0.7200000000000003,-0.648036586302,0.332260708172,0.0,4.81071161016,2.04840216548,0.0,-1.78430422233,0.998789047466,-3.54930081548,21.8755446399,24.2796775742,0.0,64.5416273762,848.265285239,445.653697999,895.317465908,4.89306487694
8,0.06,-0.000421521301659,0.000532850768715,0.00544198704949,0.137878578323,0.110274415536,0.0,-0.025798226361,0.0325197465224,0.180344750315,0.851427625532,0.755544490537,0.0,420.63708884,481.734979397,437.945564338,503.925478883,0
8,0.12000000000000001,-0.00545169910217,0.00651046394541,0.0214208798249,0.351387494058,0.332943531396,0.0,-0.166303893787,0.188690567767,0.34305383171,1.78001705355,1.72840991602,0.0,411.519847034,491.329452536,440.62529041,512.982528705,0.00578286689065
8,0.18,-0.0259232847747,0.0271959121691,0.0446513457079,0.840538556121,0.906963292027,0.0,-0.576329753353,0.527952075327,0.376558920987,3.23485752598,3.34832405055,0.0,384.381605395,520.527837347,444.860089249,555.891629886,0.0377066622461
8,0.23999999999999996,-0.0857895629746,0.0646478542802,0.0569222857159,2.40013834494,2.80265741215,0.0,-1.42442536294,0.499776835736,-0.0162481817228,6.03502331328,6.47451332658,0.0,317.650192343,590.184130756,456.605119939,655.814872404,0.117962927105
8,0.3,-0.176230233757,0.0680981955086,0.0482184710603,1.51693725752,4.43491837121,0.0,-1.74675883164,-0.171737281388,-0.664209739505,11.4608285835,13.1171837984,0.0,146.044134469,764.331807572,499.400406224,841.482882573,0.264348683524
8,0.36000000000000004,-0.265447595441,0.0511759778768,0.0,5.95525398196,0.552590902215,0.0,-1.21471635882,-0.264873318064,-1.15362243938,16.1166352953,19.8856359413,0.0,50.4633494704,858.111950716,536.330010707,892.542409858,0.481032736424
9,0.06,-0.000772376417496,0.00101473640294,0.00592030501107,0.250593930171,0.191997754789,0.0,-0.0470128504254,0.06152410595,0.193813736081,1.16753121934,1.01486724004,0.0,409.829458128,492.000610145,435.564717848,524.405097602,0
9,0.12000000000000001,-0.010182633623,0.0121019594091,0.0222745727494,0.651463142697,0.638730799838,0.0,-0.316717555266,0.342801083188,0.318522187505,2.51702903255,2.47697501955,0.0,391.28675294,511.81228674,445.309115674,547.053795313,0.00581403434265
9,0.18,-0.0507249198507,0.043343694489,0.0357111725379,1.89055246842,2.20749132158,0.0,-1.11902797733,0.568395183013,-0.00913299986906,5.01086955233,5.33450972051,0.0,333.024741136,575.50568447,463.716395547,638.845951793,0.0379804194227
9,0.23999999999999996,-0.126544824476,0.0612210074503,0.020730893185,0.0170560702511,3.07664480229,0.0,-1.41430193524,0.0322177350113,-0.50431968679,9.90798637056,11.6645505582,0.0,171.309038302,740.88866209,527.868054554,825.212365777,0.117024431233
9,0.3,-0.217433259826,0.0756540747871,0.0,3.58788317954,5.16050712169,0.0,-1.6512862731,0.259444433822,-1.08538627381,14.0545904708,18.3428274539,0.0,87.9887154439,831.3825253,594.037555888,884.586160404,0.251311355887
10,0.06,-0.000947144923733,0.00131384758614,0.00624824832725,0.317434072812,0.230017223743,0.0,-0.0575573972035,0.0794360983567,0.202708817055,1.32122245354,1.11618115304,0.0,404.950978011,495.487856629,437.463999572,536.584106497,0
10,0.12000000000000001,-0.0128648463454,0.0153900549744,0.0227130550469,0.818257779288,0.837611655594,0.0,-0.408145846293,0.424451645084,0.292963768383,2.85196630377,2.85749931415,0.0,381.534786613,524.813490205,454.670582656,567.146653543,0.00583964017026
10,0.18,-0.0631705425655,0.0458374110778,0.0316315719865,2.52994175791,3.26173589958,0.0,-1.23730585033,0.303571652722,-0.0298650736655,5.83028046447,6.47130542973,0.0,300.386609121,608.862961089,491.53898554,688.28032615,0.0381937133989
10,0.23999999999999996,-0.143107964879,0.0430992205859,0.0287923258782,6.28293374863,1.45697231111,0.0,-1.10649594825,-0.178338957308,-0.366512144509,10.2799778958,14.2784161521,0.0,97.7668572673,816.000352259,623.540491637,876.025578318,0.115741192377
10,0.3,-0.227068648012,0.0367381626687,0.0,2.88520596256,3.3379263927,0.0,-1.68047596736,0.0586440737851,-0.91011064471,13.8917444423,20.7791888598,0.0,29.3824266363,865.359302211,636.947508956,894.471290036,0.242948929813
11,0.06,-0.00100242202251,0.00149336792677,0.00655708003529,0.354874940645,0.23968030684,0.0,-0.0608942909508,0.0901778612025,0.211815701619,1.40026183081,1.14056933727,0.0,403.846272842,496.387957811,441.303442787,545.061806009,0
11,0.12000000000000001,-0.0138740368584,0.0173159291999,0.0234947537183,0.895991566221,0.914549061848,0.0,-0.445114254022,0.469985468912,0.289572838625,2.99660603096,2.98826535629,0.0,377.803077768,529.693729898,464.851336758,579.811294861,0.00586443680544
11,0.18,-0.0673090739291,0.04781054072,0.0318146584458,2.6373474214,3.72300057317,0.0,-1.21425555386,0.21821640455,0.0074821942526,5.99539638343,6.8969472267,0.0,289.266115016,622.671725185,521.734330231,712.038276968,0.0384523737559
11,0.23999999999999996,-0.138242317427,0.0460221028964,0.040600293299,4.85013872142,2.99650557105,0.0,-1.24641346828,-0.441774879099,-0.203366729709,9.26320177076,15.0908810531,0.0,81.8446027473,838.025258082,706.167720845,887.110687514,0.115831718542
11,0.3,-0.222801204696,0.0385098490196,0.0109913786559,5.87425407134,4.75115392397,0.0,-1.66642347701,0.0371565492224,-1.02513129604,10.8727438318,21.5066110203,0.0,26.9286925056,876.823121638,770.92257872,897.643297157,0.244901859263
11,0.36000000000000004,-0.298403981633,0.0370714978475,0.0,0.328673609085,2.35447254277,0.0,-1.7421732268,-0.0709197370862,-0.801354233029,11.52457807,25.3209623155,0.0,20.6443108469,890.816439786,800.983887061,899.466938686,0.436816552907
12,0.06,-0.0010244956416,0.00188964640433,0.00693949211694,0.438846066381,0.24047488893,0.0,-0.0622332605096,0.113857356194,0.221876623241,1.56359560795,1.1425527934,0.0,403.931084692,496.603145384,443.806734234,557.936010573,0
12,0.12000000000000001,-0.0145766169716,0.0214650900718,0.0239800266662,1.04205242969,0.974373336594,0.0,-0.475250609388,0.567559441862,0.269769621205,3.25192755659,3.08068371635,0.0,376.637680404,535.182807534,476.722498136,595.693983091,0.00592187149663
12,0.18,-0.0704089854751,0.0562517433895,0.0311135150309,2.79181125643,4.13555099457,0.0,-1.16445436052,0.24835929617,0.0563215843921,6.24366775843,7.24306092893,0.0,286.582061517,637.468768566,556.549731696,738.971150075,0.0392096676791
12,0.23999999999999996,-0.125846831489,0.0636344572166,0.0448849635417,3.92123663603,3.93606444136,0.0,-1.24808152302,-0.0742575818761,-0.155214417584,8.30742801243,15.6156876474,0.0,76.5113860251,850.198531483,774.778174077,893.317501361,0.118027339347
